Date,Open,High,Low,Close,Adj Close,Volume
1992-02-07,21.510515,21.600143,21.181883,21.331263,10.369359,7214053
1992-02-10,21.420889,21.480640,21.301386,21.450766,10.427452,3957227
1992-02-11,21.450766,21.719646,21.450766,21.570269,10.485544,4730849
1992-02-12,21.630018,22.078156,21.480640,22.018402,10.703380,6616996
1992-02-13,22.167782,22.287285,21.540392,21.689772,10.543633,8175536
1992-02-14,21.630018,21.779398,21.391012,21.450766,10.427452,5418698
1992-02-18,21.510515,21.779398,21.301386,21.420889,10.412928,5499868
1992-02-19,21.510515,21.689772,21.361137,21.420889,10.412928,4804906
1992-02-20,21.450766,21.659895,21.301386,21.450766,10.427452,5703629
1992-02-21,21.450766,21.600143,21.331263,21.480640,10.441974,6050482
1992-02-24,21.480640,21.570269,21.211760,21.361137,10.383883,4420396
1992-02-25,21.331263,21.331263,21.062380,21.092257,10.253181,6609883
1992-02-26,21.122131,21.181883,20.942879,21.092257,10.253181,6507375
1992-02-27,21.032505,21.122131,20.913002,20.972754,10.195078,6199014
1992-02-28,21.122131,21.181883,20.703873,20.763622,10.093417,7310285
1992-03-02,20.763622,20.972754,20.614244,20.913002,10.166032,6030818
1992-03-03,20.942879,21.181883,20.823376,21.092257,10.253181,6599423
1992-03-04,21.092257,21.420889,20.883125,20.883125,10.151506,7541660
1992-03-05,20.733747,21.062380,20.673996,20.703873,10.064373,6935817
1992-03-06,20.733747,20.853251,20.554493,20.644119,10.035329,7584755
1992-03-09,20.644119,20.883125,20.345364,20.883125,10.151506,6605699
1992-03-10,20.972754,21.122131,20.913002,21.002628,10.209603,5287739
1992-03-11,21.002628,21.122131,20.823376,20.972754,10.195078,5094438
1992-03-12,20.942879,21.301386,20.942879,21.301386,10.354834,5647145
1992-03-13,21.570269,21.570269,21.301386,21.420889,10.412928,5620786
1992-03-16,21.331263,21.420889,21.092257,21.211760,10.311266,4082747
1992-03-17,21.211760,21.241634,20.883125,20.942879,10.180561,6157593
1992-03-18,20.883125,21.152008,20.853251,20.913002,10.166032,4489850
1992-03-19,20.524618,20.823376,20.464867,20.524618,9.977235,8045414
1992-03-20,20.524618,20.703873,20.494741,20.584370,10.006282,8210682
1992-03-23,20.554493,20.733747,20.464867,20.464867,9.948192,5225816
1992-03-24,20.494741,20.554493,20.315489,20.375238,9.904622,7671364
1992-03-25,20.345364,20.554493,20.255735,20.345364,9.890107,5503215
1992-03-26,20.405115,20.405115,20.106358,20.106358,9.773917,6652978
1992-03-27,20.076483,20.166109,19.867352,19.897228,9.672258,8966730
1992-03-30,19.927103,20.046606,19.867352,19.927103,9.686783,5650492
1992-03-31,19.927103,20.285612,19.927103,19.956980,9.701303,6777243
1992-04-01,19.956980,19.956980,19.777725,19.807600,9.628686,8236622
1992-04-02,19.897228,19.956980,19.568596,19.658222,9.556071,8672595
1992-04-03,19.628345,19.688099,19.538719,19.538719,9.497983,7227860
1992-04-06,19.598471,19.867352,19.508842,19.867352,9.657734,5946719
1992-04-07,19.927103,20.285612,19.658222,19.688099,9.570600,8060058
1992-04-08,19.747849,20.315489,19.747849,20.285612,9.861053,12636098
1992-04-09,20.405115,20.524618,20.225861,20.345364,9.890107,9521110
1992-04-10,20.464867,20.584370,20.195986,20.554493,9.991759,8589334
1992-04-13,20.584370,20.913002,20.524618,20.913002,10.166032,7164263
1992-04-14,21.391012,21.450766,21.032505,21.092257,10.253181,13876654
1992-04-15,21.211760,21.241634,20.942879,21.152008,10.282218,9270070
1992-04-16,21.152008,21.181883,20.913002,21.181883,10.296741,8632010
1992-04-20,21.152008,21.450766,21.092257,21.391012,10.398401,7501075
1992-04-21,21.420889,21.570269,21.391012,21.510515,10.456494,8858365
1992-04-22,21.480640,21.540392,21.420889,21.540392,10.471013,5543382
1992-04-23,21.510515,21.659895,21.271511,21.331263,10.369359,6173074
1992-04-24,21.301386,21.331263,21.062380,21.062380,10.238650,4155130
1992-04-27,21.002628,21.211760,20.972754,21.062380,10.238650,4187766
1992-04-28,21.062380,21.152008,20.883125,21.152008,10.282218,4639638
1992-04-29,21.241634,21.241634,20.972754,21.062380,10.238650,5307822
1992-04-30,21.152008,21.689772,21.092257,21.689772,10.543633,7037070
1992-05-01,21.809273,22.018402,21.600143,21.659895,10.529106,8679290
1992-05-04,22.108030,22.227533,22.018402,22.108030,10.746952,9795581
1992-05-05,22.108030,22.466539,22.078156,22.436663,10.906707,8555862
1992-05-06,22.466539,22.496414,22.257408,22.317162,10.848615,8489754
1992-05-07,22.167782,22.496414,22.167782,22.406788,11.035184,7931609
1992-05-08,22.496414,22.526291,22.257408,22.257408,10.961609,5960945
1992-05-11,22.347036,22.556166,22.317162,22.436663,11.049896,6894395
1992-05-12,22.406788,22.436663,22.227533,22.347036,11.005752,5368072
1992-05-13,22.347036,22.376911,22.078156,22.078156,10.873332,5808229
1992-05-14,22.018402,22.048279,21.749521,21.928776,10.799765,6148388
1992-05-15,21.839149,22.018402,21.779398,21.898901,10.785054,6703186
1992-05-18,21.898901,21.958652,21.630018,21.689772,10.682059,4894862
1992-05-19,21.719646,22.108030,21.659895,22.108030,10.888042,5142136
1992-05-20,22.078156,22.167782,21.869024,21.898901,10.785054,4838796
1992-05-21,21.839149,21.898901,21.659895,21.869024,10.770335,3907438
1992-05-22,21.869024,22.048279,21.809273,21.928776,10.799765,3512050
1992-05-26,21.809273,21.869024,21.600143,21.630018,10.652626,4054714
1992-05-27,21.600143,21.749521,21.540392,21.719646,10.696768,3796980
1992-05-28,21.719646,21.869024,21.600143,21.779398,10.726195,3401592
1992-05-29,21.839149,21.988527,21.689772,21.689772,10.682059,4329185
1992-06-01,21.630018,21.809273,21.540392,21.659895,10.667342,4902811
1992-06-02,21.659895,21.749521,21.600143,21.659895,10.667342,4295294
1992-06-03,21.659895,21.689772,21.450766,21.450766,10.564350,4724154
1992-06-04,21.420889,21.450766,21.241634,21.271511,10.476065,4376464
1992-06-05,21.181883,21.689772,21.092257,21.600143,10.637909,6456749
1992-06-08,21.600143,21.809273,21.600143,21.749521,10.711479,4060990
1992-06-09,21.749521,21.749521,21.600143,21.659895,10.667342,3682338
1992-06-10,21.630018,21.779398,21.540392,21.540392,10.608484,7506514
1992-06-11,21.630018,22.018402,21.600143,21.988527,10.829189,8223234
1992-06-12,22.108030,22.436663,22.048279,22.227533,10.946895,11684238
1992-06-15,22.108030,22.496414,22.108030,22.496414,11.079320,7835377
1992-06-16,22.466539,22.466539,22.197659,22.257408,10.961609,7137067
1992-06-17,22.197659,22.436663,22.018402,22.137905,10.902761,7711949
1992-06-18,22.317162,22.914675,22.257408,22.586042,11.123465,13354073
1992-06-19,22.705545,22.825048,22.645794,22.705545,11.182314,9834492
1992-06-22,22.645794,22.795172,22.615917,22.765297,11.211747,7778893
1992-06-23,22.825048,23.034178,22.765297,22.914675,11.285317,8717782
1992-06-24,23.034178,23.392687,23.004301,23.332935,11.491301,8874682
1992-06-25,23.332935,23.482313,23.093929,23.213432,11.432449,7681824
1992-06-26,23.123804,23.273184,23.064054,23.243307,11.447160,4378138
1992-06-29,23.392687,23.571941,23.362810,23.571941,11.609010,5417862
1992-06-30,23.571941,23.571941,23.362810,23.392687,11.520727,4472696
1992-07-01,23.392687,23.542065,23.362810,23.482313,11.564869,6388550
1992-07-02,23.482313,23.482313,23.153681,23.153681,11.403018,5319119
1992-07-06,23.213432,23.482313,23.183556,23.452438,11.550157,4806161
1992-07-07,23.452438,23.601816,23.093929,23.123804,11.388309,5663462
1992-07-08,23.123804,23.392687,23.123804,23.392687,11.520727,5243807
1992-07-09,23.362810,23.512190,23.303059,23.303059,11.476592,4771434
1992-07-10,23.362810,23.392687,23.064054,23.332935,11.491301,3832962
1992-07-13,23.422562,23.631693,23.332935,23.392687,11.520727,4992349
1992-07-14,23.392687,23.512190,23.303059,23.392687,11.520727,3853464
1992-07-15,23.422562,23.751196,23.422562,23.721319,11.682577,8715272
1992-07-16,23.661568,23.990202,23.661568,23.960325,11.800296,10714806
1992-07-17,23.183556,23.273184,22.615917,22.705545,11.182314,24842500
1992-07-20,22.287285,22.317162,22.167782,22.197659,10.932190,12159959
1992-07-21,22.257408,22.526291,22.197659,22.406788,11.035184,8326578
1992-07-22,22.347036,22.466539,22.108030,22.108030,10.888042,6427042
1992-07-23,22.167782,22.287285,22.137905,22.167782,10.917476,4475206
1992-07-24,22.137905,22.376911,22.078156,22.167782,10.917476,6432063
1992-07-27,22.167782,22.287285,22.078156,22.078156,10.873332,3653887
1992-07-28,22.137905,22.466539,22.078156,22.406788,11.035184,4832938
1992-07-29,22.615917,22.675669,22.526291,22.556166,11.108745,6640845
1992-07-30,22.556166,22.825048,22.556166,22.795172,11.226460,4666415
1992-07-31,22.675669,22.735420,22.586042,22.645794,11.152887,3436738
1992-08-03,22.586042,22.765297,22.556166,22.675669,11.167598,2777758
1992-08-04,22.645794,22.675669,22.526291,22.526291,11.094039,2656003
1992-08-05,22.137905,22.227533,21.839149,21.898901,10.785054,11054965
1992-08-06,21.510515,21.540392,21.062380,21.092257,10.526803,14358233
1992-08-07,21.122131,21.181883,20.703873,20.823376,10.392605,11726915
1992-08-10,20.853251,21.211760,20.853251,21.152008,10.556620,6709044
1992-08-11,21.122131,21.181883,20.972754,21.032505,10.496977,6171818
1992-08-12,21.062380,21.271511,21.032505,21.122131,10.541711,6035420
1992-08-13,21.181883,21.301386,21.002628,21.062380,10.511889,5622878
1992-08-14,21.122131,21.211760,21.092257,21.122131,10.541711,4178142
1992-08-17,21.241634,21.301386,21.152008,21.181883,10.571535,3053902
1992-08-18,21.181883,21.181883,21.002628,21.032505,10.496977,3465189
1992-08-19,21.092257,21.152008,20.673996,20.703873,10.332966,5613254
1992-08-20,20.703873,20.763622,20.434990,20.524618,10.243499,6051319
1992-08-21,20.644119,20.673996,20.494741,20.554493,10.258412,7720735
1992-08-24,20.464867,20.614244,20.315489,20.345364,10.154041,5963874
1992-08-25,20.405115,20.823376,20.375238,20.823376,10.392605,7959642
1992-08-26,20.793499,20.823376,20.614244,20.644119,10.303142,3385274
1992-08-27,20.733747,20.883125,20.644119,20.883125,10.422427,4921639
1992-08-28,20.883125,20.883125,20.703873,20.853251,10.407517,3295737
1992-08-31,20.913002,20.913002,20.673996,20.703873,10.332966,4137976
1992-09-01,20.703873,20.942879,20.673996,20.942879,10.452248,4035050
1992-09-02,20.913002,20.942879,20.733747,20.913002,10.437338,3339669
1992-09-03,20.972754,20.972754,20.703873,20.703873,10.332966,4930426
1992-09-04,20.614244,20.703873,20.524618,20.554493,10.258412,3295737
1992-09-08,20.524618,20.644119,20.524618,20.584370,10.273324,3189045
1992-09-09,20.614244,20.763622,20.614244,20.763622,10.362782,3581922
1992-09-10,20.793499,20.913002,20.703873,20.913002,10.437338,4588593
1992-09-11,20.853251,21.092257,20.823376,21.032505,10.496977,4299478
1992-09-14,21.181883,21.211760,21.062380,21.122131,10.541711,5584803
1992-09-15,20.793499,20.793499,20.405115,20.434990,10.198773,7651281
1992-09-16,20.076483,20.195986,19.717974,19.867352,9.915474,20153910
1992-09-17,19.897228,20.016729,19.777725,20.016729,9.990024,9998086
1992-09-18,19.927103,20.076483,19.897228,19.956980,9.960203,9692654
1992-09-21,20.046606,20.195986,20.046606,20.166109,10.064572,5256359
1992-09-22,20.166109,20.225861,19.867352,19.897228,9.930386,6310309
1992-09-23,19.927103,20.016729,19.897228,19.986855,9.975111,4654700
1992-09-24,20.016729,20.016729,19.658222,19.717974,9.840921,6682685
1992-09-25,19.717974,19.867352,19.598471,19.658222,9.811093,6883098
1992-09-28,19.598471,19.807600,19.598471,19.777725,9.870742,4800303
1992-09-29,19.658222,19.777725,19.359465,19.359465,9.661994,8952505
1992-09-30,19.210087,19.449093,19.120459,19.299713,9.632171,12580451
1992-10-01,19.359465,19.389339,19.120459,19.150335,9.557620,8942045
1992-10-02,19.180210,19.239962,18.702200,18.761950,9.363778,13758247
1992-10-05,18.672323,18.851578,18.044933,18.851578,9.408515,16115094
1992-10-06,18.911329,19.210087,18.791826,19.060707,9.512891,7558814
1992-10-07,19.090584,19.120459,18.642447,18.732075,9.348871,5247573
1992-10-08,18.851578,19.000956,18.761950,18.971081,9.468157,5053435
1992-10-09,18.971081,19.090584,18.702200,18.761950,9.363778,5666810
1992-10-12,18.791826,18.881453,18.732075,18.761950,9.363778,3681502
1992-10-13,18.821701,19.120459,18.732075,18.821701,9.393600,6196504
1992-10-14,18.732075,18.851578,18.343691,18.642447,9.304144,8157545
1992-10-15,17.507170,17.716299,17.208412,17.417543,8.692810,34848536
1992-10-16,17.417543,17.417543,16.461519,16.909657,8.439335,32022244
1992-10-19,16.760277,16.790154,16.371893,16.371893,8.170941,16325131
1992-10-20,16.551147,16.640774,16.192638,16.342016,8.156034,14036902
1992-10-21,16.401770,16.521273,16.312141,16.371893,8.170941,11576710
1992-10-22,16.431644,16.491396,16.252390,16.371893,8.170941,10180090
1992-10-23,16.371893,16.581022,16.342016,16.521273,8.245497,9360026
1992-10-26,16.371893,16.431644,16.132887,16.132887,8.051665,10567529
1992-10-27,16.043261,16.073135,15.535373,15.714627,7.842915,18981553
1992-10-28,15.714627,16.043261,15.684751,16.043261,8.006932,11909756
1992-10-29,16.103010,16.162764,15.684751,15.774379,7.872736,10756227
1992-10-30,15.774379,16.103010,15.774379,15.983509,7.977112,9600188
1992-11-02,16.013384,16.491396,16.013384,16.461519,8.215672,9715666
1992-11-03,16.371893,16.700525,16.371893,16.521273,8.245497,9937837
1992-11-04,16.491396,16.640774,16.282267,16.312141,8.141121,8701883
1992-11-05,16.043261,16.073135,15.684751,15.744503,7.999648,8937861
1992-11-06,15.625000,15.893881,15.535373,15.834130,8.045191,11055383
1992-11-09,15.834130,16.162764,15.834130,16.132887,8.196982,9273418
1992-11-10,16.162764,16.252390,15.744503,15.744503,7.999648,9150826
1992-11-11,15.684751,15.714627,15.415870,15.535373,7.893392,13159098
1992-11-12,15.565249,15.625000,15.326243,15.326243,7.787132,13108472
1992-11-13,15.505497,15.565249,15.296367,15.505497,7.878213,7745839
1992-11-16,15.475621,15.654876,15.445746,15.505497,7.878213,7385178
1992-11-17,15.505497,15.535373,15.296367,15.356119,7.802316,8454609
1992-11-18,15.326243,15.385994,14.997610,15.087237,7.665699,11326506
1992-11-19,15.057361,15.266491,14.579350,14.639101,7.438004,13838998
1992-11-20,14.668977,14.967734,14.549474,14.878107,7.559442,15544397
1992-11-23,14.907983,15.266491,14.878107,15.117113,7.680882,9289317
1992-11-24,15.236616,15.654876,15.176864,15.505497,7.878213,11912266
1992-11-25,15.625000,15.774379,15.565249,15.625000,7.938930,7483921
1992-11-27,15.744503,15.834130,15.595124,15.774379,8.014827,5144228
1992-11-30,16.222513,16.401770,16.132887,16.312141,8.288064,13551976
1992-12-01,16.342016,16.461519,16.132887,16.192638,8.227345,8743723
1992-12-02,16.192638,16.312141,16.162764,16.222513,8.242525,5576854
1992-12-03,16.222513,16.252390,15.953633,16.073135,8.166625,6051738
1992-12-04,16.103010,16.162764,15.923757,16.013384,8.136269,6051738
1992-12-07,16.073135,16.103010,15.714627,15.744503,7.999648,6980586
1992-12-08,15.654876,15.714627,15.385994,15.625000,7.938930,9260866
1992-12-09,15.296367,15.356119,14.698853,14.967734,7.604982,15079554
1992-12-10,14.728728,14.907983,14.668977,14.758604,7.498724,13342776
1992-12-11,14.758604,15.027486,14.728728,14.907983,7.574622,8145411
1992-12-14,14.907983,15.146989,14.907983,15.027486,7.635343,10634891
1992-12-15,14.310468,14.310468,13.384321,13.414197,6.815639,51017604
1992-12-16,12.816683,13.145315,12.129541,12.398423,6.299531,56154719
1992-12-17,12.458174,12.756931,12.249044,12.667304,6.436152,33578274
1992-12-18,12.697180,12.727055,12.010038,12.278920,6.238818,32038562
1992-12-21,12.249044,12.338671,11.651530,11.681405,5.935225,30896748
1992-12-22,11.950287,12.428298,11.711281,12.368547,6.284351,25588089
1992-12-23,12.338671,12.577677,12.189293,12.249044,6.223634,17515061
1992-12-24,12.278920,12.667304,12.249044,12.607553,6.405794,7478063
1992-12-28,12.637428,12.667304,12.219168,12.368547,6.284351,11592190
1992-12-29,11.980163,12.219168,11.771033,11.890535,6.041481,20926276
1992-12-30,12.039914,12.159417,11.890535,11.980163,6.087019,16661106
1992-12-31,11.980163,12.249044,11.950287,12.039914,6.117380,17499162
1993-01-04,12.368547,12.398423,11.950287,11.980163,6.087019,14879978
1993-01-05,11.950287,11.950287,11.591778,11.681405,5.935225,14576219
1993-01-06,11.681405,11.741157,11.263145,11.472275,5.828969,20248886
1993-01-07,11.472275,11.621654,11.143642,11.233270,5.707528,15412601
1993-01-08,11.173518,11.203394,10.964388,11.113767,5.646811,16517177
1993-01-11,11.173518,11.561902,11.173518,11.412524,5.798608,16211745
1993-01-12,11.472275,11.920411,11.412524,11.651530,5.920043,20359762
1993-01-13,11.711281,11.711281,11.352772,11.412524,5.798608,13423527
1993-01-14,11.561902,11.830784,11.412524,11.651530,5.920043,17935971
1993-01-15,11.532027,11.711281,11.412524,11.532027,5.859325,14113469
1993-01-18,11.681405,11.980163,11.621654,11.830784,6.011125,12449492
1993-01-19,12.010038,12.159417,11.293021,11.561902,5.874505,21084013
1993-01-20,11.532027,11.532027,11.143642,11.203394,5.692351,14051127
1993-01-21,11.233270,11.233270,10.964388,11.083891,5.631629,15225158
1993-01-22,11.113767,11.651530,11.113767,11.621654,5.904864,14311372
1993-01-25,11.651530,11.771033,11.352772,11.681405,5.935225,12780028
1993-01-26,12.637428,12.727055,11.651530,11.711281,5.950407,32653610
1993-01-27,11.741157,11.950287,11.532027,11.860660,6.026301,13839417
1993-01-28,11.950287,12.159417,11.890535,12.010038,6.102200,12952409
1993-01-29,12.189293,12.338671,12.159417,12.308795,6.253995,12474596
1993-02-01,12.428298,12.577677,12.428298,12.577677,6.390612,12717268
1993-02-02,12.488050,12.667304,12.428298,12.458174,6.329894,11026514
1993-02-03,12.547801,12.607553,12.159417,12.219168,6.208455,13378758
1993-02-04,12.189293,12.398423,12.129541,12.278920,6.305418,9924866
1993-02-05,12.368547,12.577677,12.338671,12.428298,6.382126,13164956
1993-02-08,12.488050,12.697180,12.458174,12.637428,6.489516,10805180
1993-02-09,12.667304,13.025813,12.637428,12.756931,6.550883,14981649
1993-02-10,12.816683,12.876434,12.338671,12.488050,6.412805,15072442
1993-02-11,12.398423,12.398423,12.069790,12.219168,6.274728,12943622
1993-02-12,12.219168,12.338671,12.069790,12.129541,6.228704,6729127
1993-02-16,12.069790,12.159417,11.651530,11.950287,6.136658,12486730
1993-02-17,12.010038,12.129541,11.890535,12.069790,6.198026,8401472
1993-02-18,12.189293,12.249044,11.890535,12.069790,6.198026,8715690
1993-02-19,12.099665,12.129541,11.950287,12.069790,6.198026,8009850
1993-02-22,12.069790,12.278920,12.069790,12.249044,6.290072,7891861
1993-02-23,12.308795,12.368547,12.129541,12.219168,6.274728,7066358
1993-02-24,12.219168,12.428298,12.189293,12.398423,6.366782,7788516
1993-02-25,12.368547,12.876434,12.338671,12.846558,6.596907,11054546
1993-02-26,12.906310,13.115440,12.756931,12.995937,6.673618,12680867
1993-03-01,13.085564,13.234943,13.025813,13.085564,6.719640,10979653
1993-03-02,13.055688,13.055688,12.846558,12.966061,6.658271,7469277
1993-03-03,12.995937,13.264818,12.816683,13.205067,6.781009,11371694
1993-03-04,13.205067,13.205067,13.025813,13.115440,6.734984,7197317
1993-03-05,13.234943,13.354446,13.085564,13.205067,6.781009,11151615
1993-03-08,13.264818,13.444073,13.205067,13.414197,6.888398,14043178
1993-03-09,13.414197,13.563576,13.384321,13.533700,6.949764,10173396
1993-03-10,13.593451,13.653203,13.145315,13.354446,6.857714,15156122
1993-03-11,13.354446,13.354446,13.085564,13.115440,6.734984,9458350
1993-03-12,12.906310,13.324570,12.816683,13.294694,6.827032,10157497
1993-03-15,13.414197,13.444073,13.145315,13.145315,6.750328,5052180
1993-03-16,13.175191,13.234943,13.115440,13.175191,6.765666,4787333
1993-03-17,13.145315,13.294694,12.936185,13.025813,6.688958,5739611
1993-03-18,13.055688,13.085564,12.966061,13.055688,6.704300,5840446
1993-03-19,13.025813,13.025813,12.816683,12.846558,6.596907,9339943
1993-03-22,12.786807,12.846558,12.607553,12.816683,6.581562,7040835
1993-03-23,12.756931,12.966061,12.637428,12.966061,6.658271,6934143
1993-03-24,12.756931,12.846558,12.159417,12.219168,6.274728,14960310
1993-03-25,12.129541,12.159417,11.980163,12.069790,6.198026,11736538
1993-03-26,12.099665,12.338671,12.099665,12.278920,6.305418,10045366
1993-03-29,12.428298,12.607553,12.338671,12.368547,6.351438,8609835
1993-03-30,12.428298,12.428298,11.920411,11.950287,6.136658,10671292
1993-03-31,12.010038,12.308795,11.980163,12.159417,6.244048,10850367
1993-04-01,12.308795,12.458174,12.278920,12.398423,6.366782,8023238
1993-04-02,12.428298,12.697180,12.368547,12.577677,6.458834,11754111
1993-04-05,12.577677,12.667304,12.338671,12.577677,6.458834,7121586
1993-04-06,12.577677,12.577677,12.368547,12.428298,6.382126,5901532
1993-04-07,12.249044,12.488050,12.159417,12.488050,6.412805,5174353
1993-04-08,12.488050,12.517925,12.010038,12.010038,6.167341,5044230
1993-04-12,12.129541,12.398423,12.099665,12.189293,6.259391,5854671
1993-04-13,12.189293,12.219168,11.771033,11.800908,6.059950,9681358
1993-04-14,11.741157,11.860660,11.591778,11.711281,6.013926,11555790
1993-04-15,11.711281,11.771033,11.591778,11.651530,5.983242,6539174
1993-04-16,11.711281,11.741157,11.591778,11.711281,6.013926,8827822
1993-04-19,12.010038,12.099665,11.681405,11.771033,6.044608,7319908
1993-04-20,11.920411,12.099665,11.651530,12.099665,6.213366,12341963
1993-04-21,11.950287,12.010038,11.741157,11.741157,6.029264,9132835
1993-04-22,11.681405,11.711281,11.502151,11.591778,5.952556,8998110
1993-04-23,11.502151,11.561902,11.322897,11.412524,5.860508,9023214
1993-04-26,11.502151,11.771033,11.442400,11.561902,5.937217,8368837
1993-04-27,11.561902,11.651530,11.442400,11.561902,5.937217,6163032
1993-04-28,11.651530,12.129541,11.621654,11.920411,6.121316,13500094
1993-04-29,11.920411,11.980163,11.561902,11.681405,5.998583,6581850
1993-04-30,11.681405,11.800908,11.621654,11.621654,5.967901,5571414
1993-05-03,11.741157,11.800908,11.591778,11.771033,6.044608,5531666
1993-05-04,11.860660,11.920411,11.771033,11.771033,6.044608,5745469
1993-05-05,11.711281,11.830784,11.681405,11.800908,6.059950,5660952
1993-05-06,11.591778,11.621654,11.472275,11.532027,5.987357,4819968
1993-05-07,11.502151,11.621654,11.412524,11.621654,6.033890,5907390
1993-05-10,11.681405,11.741157,11.561902,11.681405,6.064912,7159242
1993-05-11,11.681405,11.681405,11.561902,11.681405,6.064912,4711602
1993-05-12,11.532027,11.621654,11.442400,11.472275,5.956337,5485224
1993-05-13,11.352772,11.412524,11.263145,11.352772,5.894284,5486061
1993-05-14,11.352772,11.502151,11.322897,11.442400,5.940822,5076866
1993-05-17,11.442400,11.532027,11.352772,11.382648,5.909800,3533806
1993-05-18,11.412524,11.711281,11.412524,11.711281,6.080426,11137390
1993-05-19,11.741157,11.980163,11.561902,11.860660,6.157980,12623128
1993-05-20,11.800908,11.830784,11.651530,11.771033,6.111448,5911155
1993-05-21,11.651530,11.771033,11.532027,11.561902,6.002868,6465535
1993-05-24,11.621654,11.920411,11.591778,11.890535,6.173492,7426600
1993-05-25,11.920411,12.159417,11.920411,12.039914,6.251048,12304307
1993-05-26,12.069790,12.607553,12.069790,12.607553,6.545768,16971978
1993-05-27,12.727055,12.906310,12.637428,12.727055,6.607807,16803781
1993-05-28,12.697180,12.697180,12.428298,12.607553,6.545768,9480107
1993-06-01,12.727055,12.756931,12.398423,12.428298,6.452697,8153361
1993-06-02,12.368547,12.906310,12.368547,12.876434,6.685366,10388872
1993-06-03,12.906310,12.995937,12.786807,12.876434,6.685366,10974214
1993-06-04,12.906310,12.995937,12.816683,12.906310,6.700877,7860481
1993-06-07,12.906310,12.906310,12.488050,12.488050,6.483716,7074307
1993-06-08,12.488050,12.547801,12.338671,12.488050,6.483716,6129142
1993-06-09,12.667304,12.756931,12.577677,12.637428,6.561274,5096949
1993-06-10,12.607553,12.607553,12.308795,12.547801,6.514741,6297757
1993-06-11,12.637428,12.667304,12.517925,12.547801,6.514741,5607815
1993-06-14,12.488050,12.547801,12.398423,12.428298,6.452697,4914945
1993-06-15,12.398423,12.398423,11.890535,11.920411,6.189003,12664131
1993-06-16,11.830784,12.039914,11.681405,12.039914,6.251048,11017309
1993-06-17,11.980163,12.010038,11.800908,11.860660,6.157980,5451334
1993-06-18,11.860660,11.860660,11.681405,11.800908,6.126960,8683055
1993-06-21,11.980163,11.980163,11.711281,11.771033,6.111448,5193181
1993-06-22,11.741157,11.860660,11.741157,11.771033,6.111448,4476043
1993-06-23,11.771033,11.800908,11.591778,11.621654,6.033890,6282276
1993-06-24,11.621654,11.741157,11.621654,11.651530,6.049400,4617462
1993-06-25,11.711281,11.890535,11.711281,11.890535,6.173492,5758439
1993-06-28,11.920411,12.129541,11.890535,12.039914,6.251048,5851324
1993-06-29,12.039914,12.069790,11.651530,11.800908,6.126960,6015755
1993-06-30,11.830784,11.920411,11.741157,11.800908,6.126960,4126679
1993-07-01,11.860660,11.890535,11.741157,11.771033,6.111448,3745935
1993-07-02,11.591778,11.621654,11.412524,11.532027,5.987357,10185948
1993-07-06,11.472275,11.502151,11.203394,11.203394,5.816732,7646260
1993-07-07,11.203394,11.233270,11.083891,11.143642,5.785708,6186462
1993-07-08,11.203394,11.382648,11.083891,11.143642,5.785708,7591450
1993-07-09,11.173518,11.233270,11.083891,11.143642,5.785708,4931262
1993-07-12,11.203394,11.532027,11.173518,11.502151,5.971844,5265982
1993-07-13,11.502151,11.591778,11.293021,11.382648,5.909800,4520394
1993-07-14,11.352772,11.442400,11.263145,11.322897,5.878780,3879405
1993-07-15,11.322897,11.442400,11.263145,11.352772,5.894284,4738798
1993-07-16,11.352772,11.352772,10.874761,10.904637,5.661620,11051618
1993-07-19,10.904637,10.994264,10.366874,10.426625,5.413440,18754780
1993-07-20,10.426625,10.456501,9.948614,10.247371,5.320372,19197447
1993-07-21,10.307122,10.486377,10.277247,10.426625,5.413440,8057129
1993-07-22,10.456501,10.695507,10.277247,10.366874,5.382416,10764595
1993-07-23,10.426625,10.426625,10.038241,10.097992,5.242815,10435733
1993-07-26,10.008365,10.277247,9.829111,10.127868,5.258326,16412995
1993-07-27,10.725382,10.964388,10.635755,10.904637,5.661620,26193095
1993-07-28,10.994264,11.083891,10.486377,10.516252,5.459970,17642673
1993-07-29,10.516252,10.635755,10.366874,10.486377,5.444461,10606022
1993-07-30,10.426625,10.635755,10.426625,10.635755,5.522019,7866338
1993-08-02,10.605880,10.695507,10.486377,10.486377,5.444461,5598610
1993-08-03,10.516252,10.546128,10.307122,10.366874,5.382416,5241297
1993-08-04,10.366874,10.605880,10.336998,10.605880,5.506506,5574343
1993-08-05,10.546128,10.695507,10.396750,10.456501,5.459712,5167240
1993-08-06,10.426625,10.456501,10.307122,10.366874,5.412911,4688590
1993-08-09,10.366874,10.456501,10.247371,10.307122,5.381711,5622041
1993-08-10,10.307122,10.366874,10.247371,10.336998,5.397313,4680641
1993-08-11,10.396750,10.396750,10.038241,10.097992,5.272520,7344175
1993-08-12,10.157744,10.157744,9.858987,9.978489,5.210123,8714854
1993-08-13,10.038241,10.038241,9.918738,9.948614,5.194523,4661394
1993-08-16,9.948614,9.978489,9.709608,9.799235,5.116528,8055874
1993-08-17,9.799235,10.277247,9.799235,10.277247,5.366113,8447496
1993-08-18,10.366874,10.396750,10.127868,10.217495,5.334917,8177628
1993-08-19,10.307122,10.336998,10.217495,10.277247,5.366113,6545031
